@key	@role	persName	fichier
nicolas_serin		Sérin	merveilles17_p_loret16640510
		La-Valliére	merveilles17_p_loret16640510
anne_d_autriche		Reine-Mére	merveilles17_p_loret16640510
moliere		Molière	merveilles17_p_loret16640510
moliere		Autheur	merveilles17_p_loret16640510
la_troupe		sa Troupe	merveilles17_p_loret16640510
		l’Hilaire	merveilles17_p_loret16640510
		la Barre	merveilles17_p_loret16640510
louisxiv		Porte-Couronne	merveilles17_p_loret16640510
louisxiv		Monarque	merveilles17_p_loret16640510
arioste		l’Arioste	merveilles17_p_loret16640510
marie_nemours		Altesse	merveilles17_p_loret16640510
marie_nemours	destinataire	Princesse	merveilles17_p_loret16640517
louisxiv		Roy	merveilles17_p_loret16640517
armand_du_cambout		Monseigneur le Duc de Coâlin	merveilles17_p_loret16640517
		illustre mains	merveilles17_p_loret16640517
marie_nemours		ma Muze	merveilles17_p_loret16640517
armand_du_cambout		Duc	merveilles17_p_loret16640517
louisxiii		Louis Treize du Nom	merveilles17_p_loret16640517
lpuisxiii		Roy	merveilles17_p_loret16640517
louisxvii monsieur		deux admirables Enfans	merveilles17_p_loret16640517
louisxiv		l’un	merveilles17_p_loret16640517
monsieur		1’autre	merveilles17_p_loret16640517
anne_d_autriche		Reine-Mére	merveilles17_p_loret16640517
louisxiii		Roy	merveilles17_p_loret16640517
anne_d_autriche		Grande Reine	merveilles17_p_loret16640517
		Auteur	merveilles17_p_loret16640517
		Monsieur d’Arque	merveilles17_p_loret16640517
		Madame	merveilles17_p_loret16640517
		Enfans	merveilles17_p_loret16640517
		Prélat	merveilles17_p_loret16640517
		Prélat	merveilles17_p_loret16640517
louisxiv		Roy	merveilles17_p_loret16640517
louisxiv		Roy	merveilles17_p_loret16640517
louisxiv		Grand Monarque	merveilles17_p_loret16640517
		Sieur d’Arque	merveilles17_p_loret16640517
louisxiv		Sa Majesté	merveilles17_p_loret16640517
anne_d_autriche		Reine-Mére	merveilles17_p_loret16640517
		le susdit Personnage	merveilles17_p_loret16640517
monsieur		Monsieur d’Orléans	merveilles17_p_loret16640517
		Prélat	merveilles17_p_loret16640517
marie_therese		Reine	merveilles17_p_loret16640517
louis_grand_dauphin		Daufin	merveilles17_p_loret16640517
		Monsieur de la Vauve	merveilles17_p_loret16640517
		Madame sa Chambriére	merveilles17_p_loret16640517
		Monsieur	merveilles17_p_loret16640517
		La Vauve	merveilles17_p_loret16640517
		Gentilhomme Breton	merveilles17_p_loret16640517
marie_nemours		Princesse	merveilles17_p_loret16640517
marie_nemours		PRINCESSE	merveilles17_p_loret16640802
louisxiv		Sa Majesté	merveilles17_p_loret16640802
flavio_chigi		Monseigneur le Légat Chizy	merveilles17_p_loret16640802
monsieur		Monsieur	merveilles17_p_loret16640802
		maint Seigneur,	merveilles17_p_loret16640802
		Et d’un flot de leste Noblesse	merveilles17_p_loret16640802
flavio_chigi		Prince Romain	merveilles17_p_loret16640802
louisxiv		Roy	merveilles17_p_loret16640802
lousixiv		Roy	merveilles17_p_loret16640802
marie_therese anne_d_autriche		Reines	merveilles17_p_loret16640802
Louis_grand_duaphin		Daufin de France	merveilles17_p_loret16640802
louisxiv		Sire	merveilles17_p_loret16640802
flavio_chigi		Légat	merveilles17_p_loret16640802
moliere		Moliére	merveilles17_p_loret16640802
lully		Lully	merveilles17_p_loret16640802
lully		Lully	merveilles17_p_loret16640802
moliere		L’autre	merveilles17_p_loret16640802
flavio_chigi		noble Eminence	merveilles17_p_loret16640802
hilaire_dupuis		Mademoizelle Hilaire	merveilles17_p_loret16640802
		La-Barre	merveilles17_p_loret16640802
marie_therese anne_d_autroche		les Reines	merveilles17_p_loret16640802
louisxiv		Sire	merveilles17_p_loret16640802
corneille		Corneille	merveilles17_p_loret16640802
flavio_chigi		Le Légat	merveilles17_p_loret16640802
corneille		son Auteur	merveilles17_p_loret16640802
corneille		sieur de Corneille	merveilles17_p_loret16640802
flavio_chigi		Monsieur le Légat	merveilles17_p_loret16640802
marie_nemours		Princesse	merveilles17_p_loret16640802
flavio_chigi		le Légat	merveilles17_p_loret16640809
marie_nemours	destinataire	Princesse	merveilles17_p_loret16640809
flavio_chigi		Eminent Prélat	merveilles17_p_loret16640809
louisxiv		Roy	merveilles17_p_loret16640809
louisxiv		Roy	merveilles17_p_loret16640809
charles_albert_ailly		Monsieur de Chaune	merveilles17_p_loret16640809
louisxiv		Sa Majesté	merveilles17_p_loret16640809
louisxiv		Sadite Eminence	merveilles17_p_loret16640809
louisxiv		Roy nôtre Sire	merveilles17_p_loret16640809
flavio_chigi		Le Légat	merveilles17_p_loret16640809
		grands Seigneurs et des Princes	merveilles17_p_loret16640809
anne_d_autriche		la Reine-Mére	merveilles17_p_loret16640809
flavio_chigi		Monseigneur Chizy	merveilles17_p_loret16640809
flavio_chigi		Son Eminence	merveilles17_p_loret16640809
flavio_chigi		Illustre Eminence	merveilles17_p_loret16640809
louisxiv		Roy	merveilles17_p_loret16640809
		Les Etrangers	merveilles17_p_loret16640809
flavio_chigi		Légat	merveilles17_p_loret16640809
flavio_chigi		Legat	merveilles17_p_loret16640809
louisxiv		Grand Roy	merveilles17_p_loret16640809
louisxiv		Souverain	merveilles17_p_loret16640809
flavio_chigi		ce Prélat	merveilles17_p_loret16640809
flavio_chigi		Prince Romain	merveilles17_p_loret16640809
flavio_chigi		Seigneur Cardinal-Légat	merveilles17_p_loret16640809
		Monsieur de Saint-Amand	merveilles17_p_loret16640809
jean_chapelain		Chapelain	merveilles17_p_loret16640809
francois_malherbe		Malerbe	merveilles17_p_loret16640809
jacques_davy_perron		Perron	merveilles17_p_loret16640809
paul_scarron		Scarron	merveilles17_p_loret16640809
vincent_voiture		Monsieur de Voiture	merveilles17_p_loret16640809
marie_nemours		Princesse	merveilles17_p_loret16640809
flavio_chigi		Monsieur Chizy	merveilles17_p_loret16640809
